kod_sekolah,name,address,latitude,longitude,ppd,school_type,,sebab_ralat
YCC3402,SEKOLAH JENIS KEBANGSAAN (CINA) EK HUA,D/A PEJABAT PENDIDIKAN DAERAH MUKAH, JALAN HAJI MOHAMAD FAUZI,2.879728,112.14565,PPD MUKAH,['RENDAH'],could not convert string to float: 'JALAN HAJI MOHAMAD FAUZI'
YCC3403,SEKOLAH JENIS KEBANGSAAN (CINA) CHONG BOON,D/A PEJABAT PENDIDIKAN DAERAH MUKAH, JALAN HAJI MOHAMAD FAUZI,2.898242,112.094714,PPD MUKAH,['RENDAH'],could not convert string to float: 'JALAN HAJI MOHAMAD FAUZI'
YCC3404,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA BALINGIAN,D/A PEJABAT PENDIDIKAN DAERAH MUKAH, JALAN HAJI MOHAMAD FAUZI,2.932765,112.541353,PPD MUKAH,['RENDAH'],could not convert string to float: 'JALAN HAJI MOHAMAD FAUZI'
YCC3405,SEKOLAH JENIS KEBANGSAAN (CINA) TONG AH,KM 83, JALAN SIBU-BINTULU, SELANGAU,2.528916667,112.3255833,"['PPD SELANGAU', 'RENDAH']",could not convert string to float: 'SELANGAU'
YCC4101,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA MIRI,D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS,4.392766667,"['113.9897833', 'PPD MIRI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC4102,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA KROKOP,D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS,4.4222,"['113.99815', 'PPD MIRI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC4103,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA LUTONG,JALAN SEKOLAH, LUTONG,4.467816667,114.0044833,PPD MIRI,['RENDAH'],could not convert string to float: 'LUTONG'
YCC4104,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA PUJUT,D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS,4.4384,"['114.0140333', 'PPD MIRI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC4105,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA BAKAM,D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS,4.239583333,"['113.9599833', 'PPD MIRI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC4106,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG SAN MIRI,D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS,4.342583333,"['114.0030167', 'PPD MIRI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC4107,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA TUDAN,D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS,4.4798246,"['114.0454781', 'PPD MIRI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC4302,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA,D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM,4.179582,114.323827,PPD BARAM,['RENDAH'],could not convert string to float: 'JALAN KAMPUNG NARUM'
YCC4305,SEKOLAH JENIS KEBANGSAAN (CINA) HUA NAM,D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM,4.129354,114.348339,PPD BARAM,['RENDAH'],could not convert string to float: 'JALAN KAMPUNG NARUM'
YCC5101,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA LIMBANG,D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH,4.75345,"['115.0105', 'PPD LIMBANG', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC5102,SEKOLAH JENIS KEBANGSAAN (CINA) YUK HIN,D/A PEJABAT PENDIDIKAN DAERAH LIMBANG, TINGKAT 1, WISMA PERSEKUTUAN, JALAN MUHIBBAH,4.761493,"['115.028873', 'PPD LIMBANG', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC5201,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA TRUSAN,D/A PEJABAT PENDIDIKAN DAERAH LAWAS, TINGKAT BAWAH, WISMA PERSEKUTUAN,4.78435,115.2760667,"['PPD LAWAS', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC5202,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA LAWAS,D/A PEJABAT PENDIDIKAN DAERAH LAWAS, TINGKAT BAWAH, WISMA PERSEKUTUAN,4.86155,115.4051333,"['PPD LAWAS', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC5203,SEKOLAH JENIS KEBANGSAAN (CINA) SOON HWA SUNDAR,D/A PEJABAT PENDIDIKAN DAERAH LAWAS, TINGKAT BAWAH, WISMA PERSEKUTUAN,4.887986,115.207647,"['PPD LAWAS', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6102,SEKOLAH JENIS KEBANGSAAN (CINA) BULAT,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.05032,"['111.536944', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6103,SEKOLAH JENIS KEBANGSAAN (CINA) KWANG CHIEN,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.13065,"['111.5232333', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6104,SEKOLAH JENIS KEBANGSAAN (CINA) SU HING,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.132096,"['111.521509', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6105,SEKOLAH JENIS KEBANGSAAN (CINA) SU KWONG,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.09,"['111.52', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6106,SEKOLAH JENIS KEBANGSAAN (CINA) SU MING,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.13,"['111.55', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6107,SEKOLAH JENIS KEBANGSAAN (CINA) SU TAK,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.05,"['111.55', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6108,SEKOLAH JENIS KEBANGSAAN (CINA) SIUNG HUA,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.070566667,"['111.5377167', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6110,SEKOLAH JENIS KEBANGSAAN (CINA) WAH MAN,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.11,"['111.53', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6111,SEKOLAH JENIS KEBANGSAAN (CINA) SING MING,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.081451,"['111.680317', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6112,SEKOLAH JENIS KEBANGSAAN (CINA) SU LEE,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.121283333,"['111.5062167', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6113,SEKOLAH JENIS KEBANGSAAN (CINA) SU DOK,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.034016667,"['111.5751167', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6114,SEKOLAH JENIS KEBANGSAAN (CINA) SAN MING,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.05479,"['111.413712', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6115,SEKOLAH JENIS KEBANGSAAN (CINA) MING TAK,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.042583333,"['111.6055167', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6117,SEKOLAH JENIS KEBANGSAAN (CINA) ST MARTIN,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.04115,"['111.4934667', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC6302,SEKOLAH JENIS KEBANGSAAN (CINA) KUNG CHENG,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.088485,111.687012,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6303,SEKOLAH JENIS KEBANGSAAN (CINA) MING LU,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.103633333,111.6902333,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6304,SEKOLAH JENIS KEBANGSAAN (CINA) YONG KWONG,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.083681,111.681175,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6305,SEKOLAH JENIS KEBANGSAAN (CINA) TONG HUA,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.154229,111.738124,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6306,SEKOLAH JENIS KEBANGSAAN (CINA) NAN CHIEW,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.076991,111.68169,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6307,SEKOLAH JENIS KEBANGSAAN (CINA) TUNG KWONG,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.1005,111.7047,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6308,SEKOLAH JENIS KEBANGSAAN (CINA) MING CHIANG,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.150166667,111.6235333,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6309,SEKOLAH JENIS KEBANGSAAN (CINA) MING SHING,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.1976,111.63467,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6310,SEKOLAH JENIS KEBANGSAAN (CINA) KAI CHUNG,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.17,111.64,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6311,SEKOLAH JENIS KEBANGSAAN (CINA) MING TEE,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.149966667,111.6632333,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6313,SEKOLAH JENIS KEBANGSAAN (CINA) MIN DAIK,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.08,111.68,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6314,SEKOLAH JENIS KEBANGSAAN (CINA) MING CHING,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.083733333,111.6886,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6315,SEKOLAH JENIS KEBANGSAAN (CINA) NANG HUA,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.11,111.7,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC6317,SEKOLAH JENIS KEBANGSAAN (CINA) KAI SING,D/A PEJABAT PENDIDIKAN DAERAH MERADONG, JALAN BERJAYA,2.08405,111.7066167,PPD MARADONG,['RENDAH'],could not convert string to float: 'JALAN BERJAYA'
YCC7101,SEKOLAH JENIS KEBANGSAAN (CINA) HOCK LAM,D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU,2.016833333,"['112.9386167', 'PPD KAPIT', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCC8101,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SG JERNANG,D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD MUSA,1.481474,110.41546,PPD SAMARAHAN,['RENDAH'],could not convert string to float: 'JALAN DATO MOHD MUSA'
YCC8102,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA TAMBIRAT,D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD MUSA,1.544443,110.521109,PPD SAMARAHAN,['RENDAH'],could not convert string to float: 'JALAN DATO MOHD MUSA'
YCC8103,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA ASAJAYA,D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD MUSA,1.543111,110.615563,PPD SAMARAHAN,['RENDAH'],could not convert string to float: 'JALAN DATO MOHD MUSA'
YCC8104,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SAMBIR,LOT 167, BLOCK 18, MTLD, JLN  ASAJAYA/SADONG JAYA,1.571663,"['110.541773', 'PPD SAMARAHAN', 'RENDAH']",could not convert string to float: 'MTLD'
YCC8201,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SERIAN,D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN,1.17,110.57,"['PPD SERIAN', 'RENDAH']",could not convert string to float: 'JALAN SERIAN/SRI AMAN'
YCC8202,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA BATU 29,D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN,1.26,110.48,"['PPD SERIAN', 'RENDAH']",could not convert string to float: 'JALAN SERIAN/SRI AMAN'
YCC8204,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA BATU 35,D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN,1.2,110.54,"['PPD SERIAN', 'RENDAH']",could not convert string to float: 'JALAN SERIAN/SRI AMAN'
YCC8205,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA BATU 32,D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN,1.22,110.51,"['PPD SERIAN', 'RENDAH']",could not convert string to float: 'JALAN SERIAN/SRI AMAN'
YCC8302,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SEMERA,D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD MUSA,1.548111,110.670884,PPD SAMARAHAN,['RENDAH'],could not convert string to float: 'JALAN DATO MOHD MUSA'
YCC8304,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA JEMUKAN,D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD MUSA,1.533357,110.685424,PPD SAMARAHAN,['RENDAH'],could not convert string to float: 'JALAN DATO MOHD MUSA'
YCC9101,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA BINTULU,D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR,3.189283333,113.0375833,"['PPD BINTULU', 'RENDAH']",could not convert string to float: 'JALAN SULTAN ISKANDAR'
YCC9103,SEKOLAH JENIS KEBANGSAAN (CINA) SIONG BOON,D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR,3.1811,113.07265,"['PPD BINTULU', 'RENDAH']",could not convert string to float: 'JALAN SULTAN ISKANDAR'
YCC9104,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA BINTULU 2,D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR,3.2087968,113.0588436,"['PPD BINTULU', 'RENDAH']",could not convert string to float: 'JALAN SULTAN ISKANDAR'
YCC9201,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA TATAU,D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG,2.879616667,112.8582,PPD TATAU/SEBAUH,['RENDAH'],could not convert string to float: 'JALAN KAMPUNG DAGANG'
YCE2101,SEKOLAH KEBANGSAAN ST LUKE,D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING,1.227933333,"['111.46835', 'PPD SRI AMAN', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCH3101,SEKOLAH JENIS KEBANGSAAN (CINA) METHODIST,D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462,"[' BROOKE DRIVE', '2.289367', '111.825733', 'PPD SIBU', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YCH6101,SEKOLAH KEBANGSAAN METHODIST ANGLO-CHINESE,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN,2.129617,"['111.521217', 'PPD SARIKEI', 'RENDAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YEA1201,SEKOLAH MENENGAH KEBANGSAAN D P H ABDUL GAPOR,LORONG STAMPIN 23, JALAN STAMPIN,1.51725,110.3513667,PPD KUCHING,['MENENGAH'],could not convert string to float: 'JALAN STAMPIN'
YEA1206,SEKOLAH MENENGAH KEBANGSAAN JALAN ARANG,LORONG 13, JALAN ARANG,1.50325,110.3279333,PPD PADAWAN,['MENENGAH'],could not convert string to float: 'JALAN ARANG'
YEA1207,SEKOLAH MENENGAH KEBANGSAAN DEMAK BARU,JALAN DIPLOMATIK,OFF JALAN BAKO,1.586469,110.36921,PPD KUCHING,['MENENGAH'],could not convert string to float: 'OFF JALAN BAKO'
YEA1208,SEKOLAH MENENGAH KEBANGSAAN MATANG JAYA,TAMAN MATANG  JAYA, JALAN MATANG,1.581883333,110.3071833,PPD PADAWAN,['MENENGAH'],could not convert string to float: 'JALAN MATANG'
YEA1210,SEKOLAH SENI MALAYSIA SARAWAK,JALAN SULTAN TENGAH, PETRA JAYA,1.55,110.34,PPD KUCHING,['MENENGAH'],could not convert string to float: 'PETRA JAYA'
YEA1211,SEKOLAH MENENGAH SAINS KUCHING UTARA,LOT 2666, LORONG 6A9, MATANG JAYA,1.583283,110.303131,"['PPD PADAWAN', 'MENENGAH']",could not convert string to float: 'MATANG JAYA'
YEA1301,SEKOLAH MENENGAH KEBANGSAAN PETRA JAYA,JALAN SEMARAK, PETRA JAYA,1.564983333,110.31885,PPD KUCHING,['MENENGAH'],could not convert string to float: 'PETRA JAYA'
YEA1302,SEKOLAH MENENGAH KEBANGSAAN WIRA PENRISSEN,KM 14, JALAN KUCHING-SERIAN,1.444593,110.325981,PPD SAMARAHAN,['MENENGAH'],could not convert string to float: 'JALAN KUCHING-SERIAN'
YEA1304,SEKOLAH MENENGAH KEBANGSAAN BATU KAWA,JALAN BATU KAWA, OFF JALAN FIELD FORCE,1.518966667,110.2917333,PPD PADAWAN,['MENENGAH'],could not convert string to float: 'OFF JALAN FIELD FORCE'
YEA1305,SEKOLAH MENENGAH KEBANGSAAN SANTUBONG,JALAN PANTAI PUTERI, SANTUBONG,1.651331,110.334604,PPD KUCHING,['MENENGAH'],could not convert string to float: 'SANTUBONG'
YEA1306,SEKOLAH MENENGAH KEBANGSAAN PADAWAN,KM 14, JALAN PADAWAN,1.219519,110.371828,PPD PADAWAN,['MENENGAH'],could not convert string to float: 'JALAN PADAWAN'
YEA1308,SEKOLAH MENENGAH SAINS KUCHING,JALAN BATU KAWA, OFF JALAN MATANG,1.567117,110.259383,PPD PADAWAN,['MENENGAH'],could not convert string to float: 'OFF JALAN MATANG'
YEA1309,SEKOLAH MENENGAH KEBANGSAAN SEMERAH PADI,JALAN DEPO, PETRA JAYA,1.5806556,110.3191083,PPD KUCHING,['MENENGAH'],could not convert string to float: 'PETRA JAYA'
YEA2102,SEKOLAH MENENGAH KEBANGSAAN LINGGA,LOT 907, BLOK 16 SRI AMAN,1.261529,111.414881,PPD SRI AMAN,['MENENGAH'],could not convert string to float: 'BLOK 16 SRI AMAN'
YEA2202,SEKOLAH MENENGAH KEBANGSAAN KABONG,JALAN BADRON, KABONG,1.806222,111.123533,PPD SARATOK,['MENENGAH'],could not convert string to float: 'KABONG'
YEA2401,SEKOLAH MENENGAH KEBANGSAAN PUSA,KM1, JLN BESAR PUSA,1.629748,111.292448,PPD BETONG,['MENENGAH'],could not convert string to float: 'JLN BESAR PUSA'
YEA2403,SEKOLAH MENENGAH KEBANGSAAN ULU LAYAR,P.O BOX 16,PEJABAT POS BETONG,1.4819444,111.5761111,PPD BETONG,['MENENGAH'],could not convert string to float: 'PEJABAT POS BETONG'
YEA2404,SEKOLAH MENENGAH KEBANGSAAN BELADIN,D/A PEJABAT PENDIDIKAN DAERAH BETONG, JALAN YONG SHAU NEN,1.632327,111.199536,PPD BETONG,['MENENGAH'],could not convert string to float: 'JALAN YONG SHAU NEN'
YEA3101,SEKOLAH MENENGAH KEBANGSAAN BUKIT LIMA,JALAN KENARI SELATAN, JALAN SALIM,2.269916667,111.8546833,PPD SIBU,['MENENGAH'],could not convert string to float: 'JALAN SALIM'
YEA3102,SEKOLAH MENENGAH KEBANGSAAN DESHON,JALAN SENA ,JALAN PEDADA,2.307933333,111.8497833,PPD SIBU,['MENENGAH'],could not convert string to float: 'JALAN PEDADA'
YEA3103,SEKOLAH MENENGAH KEBANGSAAN SIBU JAYA,KM32, JALAN DURIN, TAMAN SIBU JAYA,2.244027777,111.96,"['PPD SIBU', 'MENENGAH']",could not convert string to float: 'TAMAN SIBU JAYA'
YEA3104,SEKOLAH MENENGAH KEBANGSAAN LANANG,P.O BOX 1369, JALAN LADA,2.25115,111.8557,PPD SIBU,['MENENGAH'],could not convert string to float: 'JALAN LADA'
YEA3107,SEKOLAH MENENGAH KEBANGSAAN BUKIT ASSEK,LOT 107-109 & 122-124, JLN TUN AHMAD ZAIDI ADRUCE,2.274766667,111.8742,PPD SIBU,['MENENGAH'],could not convert string to float: 'JLN TUN AHMAD ZAIDI ADRUCE'
YEA3401,SEKOLAH MENENGAH KEBANGSAAN ULU BALINGIAN,KM109, JLN SIBU-BINTULU, PETI SURAT 1116,2.572,112.5490833,"['PPD SELANGAU', 'MENENGAH']",could not convert string to float: 'PETI SURAT 1116'
YEA3402,SEKOLAH MENENGAH KEBANGSAAN MUKAH,JALAN BESTARI,,2.889491,112.079713,PPD MUKAH,['MENENGAH'],"Kod sekolah, latitude, atau longitude kosong."
YEA4101,SEKOLAH MENENGAH KEBANGSAAN DATO PERMAISURI,JALAN DATO PERMAISURI, PIASAU JAYA,4.425383333,114.0135833,PPD MIRI,['MENENGAH'],could not convert string to float: 'PIASAU JAYA'
YEA4103,SEKOLAH MENENGAH KEBANGSAAN LUAK,D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS,4.346066667,"['113.9797833', 'PPD MIRI', 'MENENGAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
YEA4105,SEKOLAH MENENGAH KEBANGSAAN RIAM,JALAN SIBU, TAMAN TUNKU,4.3167,113.99635,PPD MIRI,['MENENGAH'],could not convert string to float: 'TAMAN TUNKU'
YEA4107,SEKOLAH MENENGAH KEBANGSAAN MERBAU,LOT 6410, BLOK 10, KUALA BARAM LAND DISTRICT,4.454983333,114.0487667,"['PPD MIRI', 'MENENGAH']",could not convert string to float: 'KUALA BARAM LAND DISTRICT'
YEA4108,SEKOLAH MENENGAH KEBANGSAAN TAMAN TUNKU,JALAN SIBU, TAMAN TUNKU,4.303866667,113.9910167,PPD MIRI,['MENENGAH'],could not convert string to float: 'TAMAN TUNKU'
YEA4109,SEKOLAH MENENGAH KEBANGSAAN PUJUT,LOT3119,PARADISE PARK,JLN PULASAN, DESA SENADIN,4.4862,"['114.0134167', 'PPD MIRI', 'MENENGAH']",could not convert string to float: 'JLN PULASAN'
YEA4306,SEKOLAH MENENGAH KEBANGSAAN TINJAR,LOT 4, BLOK 20, JALAN BELURU LONG TERU, TINJAR LAN,3.70634,"['114.187859', 'PPD BARAM', 'MENENGAH']",could not convert string to float: 'JALAN BELURU LONG TERU'
YEA5102,SEKOLAH MENENGAH KEBANGSAAN KUBONG,BUKIT EMPAS, BATU 2, JALAN KUBONG,4.727,114.9814167,"['PPD LIMBANG', 'MENENGAH']",could not convert string to float: 'JALAN KUBONG'
YEA6202,SEKOLAH MENENGAH KEBANGSAAN JULAU NO.2,LOT.353, BLOK 3, JIKANG LAND DISTRICT,2.049151,111.905514,"['PPD JULAU', 'MENENGAH']",could not convert string to float: 'JIKANG LAND DISTRICT'
YEA6301,SEKOLAH MENENGAH KEBANGSAAN BANDAR BINTANGOR,KM 4, JALAN KELUPU,2.165679,111.634398,PPD MARADONG,['MENENGAH'],could not convert string to float: 'JALAN KELUPU'
YEA7101,SEKOLAH MENENGAH KEBANGSAAN BALLEH,NANGA GAAT, PETI SURAT 175,1.8947861,113.4314361,PPD KAPIT,['MENENGAH'],could not convert string to float: 'PETI SURAT 175'
YEA7103,SEKOLAH MENENGAH KEBANGSAAN KAPIT NO.2,D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU,2.00715,"['112.9259', 'PPD KAPIT', 'MENENGAH']",could not convert string to float: 'WISMA PERSEKUTUAN'
